title,slug,"published date",url,symbol,sentiment,compound,positive,neutral,negative,open,high,low,close,volume,change
"NEPSE Settles Today's Session With Double-Digit Loss:  Market Capitalization Stood at Rs. 28.21 Kharba",nepse-settles-todays-session-with-double-digit-loss-market-capitalization-stood-at-rs-2821-kharba-2023-11-21,2023-11-21,https://www.sharesansar.com/newsdetail/nepse-settles-todays-session-with-double-digit-loss-market-capitalization-stood-at-rs-2821-kharba-2023-11-21,NEPSE,Negative,-0.3182,0.0,0.85,0.15,1853.17,1853.17,1853.17,1853.17,950479583.91,-1.28
"Updated List of Share Brokers Renewed Membership for the Year - 2080/81",updated-list-of-share-brokers-renewed-membership-for-the-year-208081-2023-11-21,2023-11-21,https://www.sharesansar.com/newsdetail/updated-list-of-share-brokers-renewed-membership-for-the-year-208081-2023-11-21,NEPSE,Positive,0.296,0.18,0.82,0.0,1853.17,1853.17,1853.17,1853.17,950479583.91,-1.28
"NEPSE Open First Trading Day After Tihar With 1.39 Points Gain;  Himalayan Distillery Sees Highest Turnover",nepse-open-first-trading-day-after-tihar-with-139-points-gain-himalayan-distillery-sees-highest-turnover-2023-11-20,2023-11-20,https://www.sharesansar.com/newsdetail/nepse-open-first-trading-day-after-tihar-with-139-points-gain-himalayan-distillery-sees-highest-turnover-2023-11-20,NEPSE,Positive,0.5267,0.185,0.815,0.0,1852.29,1852.29,1852.29,1852.29,1099318029.7,0.07
"NEPSE Concludes Last Trading Day Before Tihar With 0.63% Loss; All Sectors Closed Red",nepse-concludes-last-trading-day-before-tihar-with-063-loss-all-sectors-closed-red-2023-11-09,2023-11-09,https://www.sharesansar.com/newsdetail/nepse-concludes-last-trading-day-before-tihar-with-063-loss-all-sectors-closed-red-2023-11-09,NEPSE,Negative,-0.3182,0.0,0.85,0.15,1864.4,1864.4,1864.4,1864.4,836005656.08,-0.63
"NEPSE to Remain Closed: Govt Declares Public Holiday on The Occasion of Tihar and Chhat",nepse-to-remain-closed-govt-declares-public-holiday-on-the-occasion-of-tihar-and-chhat-2023-11-09,2023-11-09,https://www.sharesansar.com/newsdetail/nepse-to-remain-closed-govt-declares-public-holiday-on-the-occasion-of-tihar-and-chhat-2023-11-09,NEPSE,Positive,0.4019,0.162,0.838,0.0,1864.4,1864.4,1864.4,1864.4,836005656.08,-0.63
"NEPSE Closed With 0.27% Gain on its Third Consecutive Day : SONA Sees Highest Turnover",nepse-closed-with-027-gain-on-its-third-consecutive-day-sona-sees-highest-turnover-2023-11-08,2023-11-08,https://www.sharesansar.com/newsdetail/nepse-closed-with-027-gain-on-its-third-consecutive-day-sona-sees-highest-turnover-2023-11-08,NEPSE,Positive,0.5267,0.207,0.793,0.0,1858.11,1858.11,1858.11,1858.11,782743264.94,0.27
"NEPSE Index Witnessed Gain of 11.22 Points: New Broker Claims Top Spot On Highest Turnover",nepse-index-witnessed-gain-of-1122-points-new-broker-claims-top-spot-on-highest-turnover-2023-11-07,2023-11-07,https://www.sharesansar.com/newsdetail/nepse-index-witnessed-gain-of-1122-points-new-broker-claims-top-spot-on-highest-turnover-2023-11-07,NEPSE,Positive,0.6369,0.286,0.714,0.0,1848.06,1848.06,1848.06,1848.06,996586291.9,0.6
"After 4 Days Consecutive Loss, NEPSE Ends Today's Session With 21.30 Points Gain: All Sector Closed Green",after-4-days-consecutive-loss-nepse-ends-todays-session-with-2130-points-gain-all-sector-closed-green-2023-11-06,2023-11-06,https://www.sharesansar.com/newsdetail/after-4-days-consecutive-loss-nepse-ends-todays-session-with-2130-points-gain-all-sector-closed-green-2023-11-06,NEPSE,Positive,0.2732,0.173,0.711,0.117,1826.68,1826.68,1826.68,1826.68,938929040.59,1.16
"NEPSE Settles Today's Session With Double-Digit Loss: Himalayan Laghubitta Hits 10% Negative Circuit",nepse-settles-todays-session-with-double-digit-loss-himalayan-laghubitta-hits-10-negative-circuit-2023-11-05,2023-11-05,https://www.sharesansar.com/newsdetail/nepse-settles-todays-session-with-double-digit-loss-himalayan-laghubitta-hits-10-negative-circuit-2023-11-05,NEPSE,Negative,-0.7184,0.0,0.647,0.353,1846.75,1846.75,1846.75,1846.75,972367278.92,-1.16
"NEPSE Plummets 0.58%: Index Closed Lowest in Last Six Month While Market Cap Stood at Rs. 2.84 Trillion",nepse-plummets-058-index-closed-lowest-in-last-six-month-while-market-cap-stood-at-rs-284-trillion-2023-11-02,2023-11-02,https://www.sharesansar.com/newsdetail/nepse-plummets-058-index-closed-lowest-in-last-six-month-while-market-cap-stood-at-rs-284-trillion-2023-11-02,NEPSE,Negative,-0.3818,0.0,0.867,0.133,1858.27,1858.27,1858.27,1858.27,964477711.41,-0.58
"NEPSE Index Loses 5.83 Points in Today's Trading Session: SONA Lost Most On 4th Consecutive Day",nepse-index-loses-583-points-in-todays-trading-session-sona-lost-most-on-4th-consecutive-day-2023-11-01,2023-11-01,https://www.sharesansar.com/newsdetail/nepse-index-loses-583-points-in-todays-trading-session-sona-lost-most-on-4th-consecutive-day-2023-11-01,NEPSE,Negative,-0.5574,0.0,0.753,0.247,1864.19,1864.19,1864.19,1864.19,812089291.31,-0.31
"OTC Market Generates Rs. 1.71 Arba Turnover in First Quarter: Diverse Company Contributions Spotlighted",otc-market-generates-rs-171-arba-turnover-in-first-quarter-diverse-company-contributions-spotlighted-2023-11-01,2023-11-01,https://www.sharesansar.com/newsdetail/otc-market-generates-rs-171-arba-turnover-in-first-quarter-diverse-company-contributions-spotlighted-2023-11-01,NEPSE,Neutral,0.0,0.0,1.0,0.0,1864.19,1864.19,1864.19,1864.19,812089291.31,-0.31
"NEPSE Closed All 13 Sectors In Red: Turnover Limited To 57 Crore",nepse-closed-all-13-sectors-in-red-turnover-limited-to-57-crore-2023-10-31,2023-10-31,https://www.sharesansar.com/newsdetail/nepse-closed-all-13-sectors-in-red-turnover-limited-to-57-crore-2023-10-31,NEPSE,Negative,-0.2263,0.0,0.853,0.147,1878.29,1878.29,1878.29,1878.29,571483276.48,-0.76
"NEPSE Gained Minimal 0.16% Today: Lowest Turnover in Last 6 Months",nepse-gained-minimal-016-today-lowest-turnover-in-last-6-months-2023-10-30,2023-10-30,https://www.sharesansar.com/newsdetail/nepse-gained-minimal-016-today-lowest-turnover-in-last-6-months-2023-10-30,NEPSE,Neutral,0.0,0.197,0.606,0.197,1876.47,1876.47,1876.47,1876.47,694222217.37,0.16
"NEPSE Open First Trading Day After Dashain With 1.48% Loss; SONA Hits Negative Circuit",nepse-open-first-trading-day-after-dashain-with-148-loss-sona-hits-negative-circuit-2023-10-29,2023-10-29,https://www.sharesansar.com/newsdetail/nepse-open-first-trading-day-after-dashain-with-148-loss-sona-hits-negative-circuit-2023-10-29,NEPSE,Negative,-0.7184,0.0,0.667,0.333,1903.59,1903.59,1903.59,1903.59,742925392.56,-1.48
"Nepal Stock Exchange to Remain Close for Five Days To Mark Holiday On the Occasion of Dashain Festival",nepal-stock-exchange-to-remain-close-for-five-days-to-mark-holiday-on-the-occasion-of-dashain-festival-2023-10-21,2023-10-21,https://www.sharesansar.com/newsdetail/nepal-stock-exchange-to-remain-close-for-five-days-to-mark-holiday-on-the-occasion-of-dashain-festival-2023-10-21,NEPSE,Positive,0.7096,0.269,0.731,0.0,1908.66,1908.66,1908.66,1908.66,970612892.03,-0.21
"NEPSE Concludes Last Trading Day Before Dashain With 0.21% Loss; Market Cap at Rs. 29.21 Kharba",nepse-concludes-last-trading-day-before-dashain-with-021-loss-market-cap-at-rs-2921-kharba-2023-10-19,2023-10-19,https://www.sharesansar.com/newsdetail/nepse-concludes-last-trading-day-before-dashain-with-021-loss-market-cap-at-rs-2921-kharba-2023-10-19,NEPSE,Negative,-0.3182,0.0,0.867,0.133,1908.66,1908.66,1908.66,1908.66,970612892.03,-0.21
"SEBON Announces Major Amendments to Brokerage Commissions and Regulations",sebon-announces-major-amendments-to-brokerage-commissions-and-regulations-2023-10-19,2023-10-19,https://www.sharesansar.com/newsdetail/sebon-announces-major-amendments-to-brokerage-commissions-and-regulations-2023-10-19,NEPSE,Neutral,0.0,0.0,1.0,0.0,1908.66,1908.66,1908.66,1908.66,970612892.03,-0.21
"NEPSE Witnessed Huge Gain of 43.27 Points On 2nd Last Trading Day of Dashain Break; New Brokers Performing Well",nepse-witnessed-huge-gain-of-4327-points-on-2nd-last-trading-day-of-dashain-break-new-brokers-performing-well-2023-10-18,2023-10-18,https://www.sharesansar.com/newsdetail/nepse-witnessed-huge-gain-of-4327-points-on-2nd-last-trading-day-of-dashain-break-new-brokers-performing-well-2023-10-18,NEPSE,Positive,0.7783,0.328,0.672,0.0,1864.28,1864.28,1864.28,1864.28,934894218.15,2.32
"NEPSE Sees Positive Momentum with 0.71% Gain, Turnover is Just Above 1 Billion",nepse-sees-positive-momentum-with-071-gain-turnover-is-just-above-1-billion-2023-10-17,2023-10-17,https://www.sharesansar.com/newsdetail/nepse-sees-positive-momentum-with-071-gain-turnover-is-just-above-1-billion-2023-10-17,NEPSE,Positive,0.7906,0.412,0.588,0.0,1851.18,1851.18,1851.18,1851.18,1008437860.61,0.71
"NEPSE Lost 23.16 Points: All 13 Sectors Closed Red",nepse-lost-2316-points-all-13-sectors-closed-red-2023-10-16,2023-10-16,https://www.sharesansar.com/newsdetail/nepse-lost-2316-points-all-13-sectors-closed-red-2023-10-16,NEPSE,Negative,-0.3182,0.0,0.777,0.223,1874.13,1874.13,1874.13,1874.13,1253291070.96,-1.23
"Investors Resilience in Changing Economic Conditions",investors-resilience-in-changing-economic-conditions-2023-10-16,2023-10-16,https://www.sharesansar.com/newsdetail/investors-resilience-in-changing-economic-conditions-2023-10-16,NEPSE,Neutral,0.0,0.0,1.0,0.0,1874.13,1874.13,1874.13,1874.13,1253291070.96,-1.23
"NEPSE Concludes The Week With 4.21% Loss and Turnover of Rs 7.04 Arba; Weekly Summary with Technical Analysis, Sector Comparison, Major Highlights, and More",nepse-concludes-the-week-with-421-loss-and-turnover-of-rs-704-arba-weekly-summary-with-technical-analysis-sector-comparison-major-highlights-and-more-2023-10-13,2023-10-13,https://www.sharesansar.com/newsdetail/nepse-concludes-the-week-with-421-loss-and-turnover-of-rs-704-arba-weekly-summary-with-technical-analysis-sector-comparison-major-highlights-and-more-2023-10-13,NEPSE,Negative,-0.3182,0.0,0.909,0.091,1896.18,1896.18,1896.18,1896.18,1700129815,-1.2
"NEPSE Loses 20.16 Points in Last Trading Day Of The Week: Laxmi Sunrise Promoter Scrip Sees Highest Turnover",nepse-loses-2016-points-in-last-trading-day-of-the-week-laxmi-sunrise-promoter-scrip-sees-highest-turnover-2023-10-12,2023-10-12,https://www.sharesansar.com/newsdetail/nepse-loses-2016-points-in-last-trading-day-of-the-week-laxmi-sunrise-promoter-scrip-sees-highest-turnover-2023-10-12,NEPSE,Negative,-0.3182,0.0,0.881,0.119,1896.18,1896.18,1896.18,1896.18,1700129815,-1.2
"NEPSE; The Game of Narrative",nepse-the-game-of-narrative-2023-10-12,2023-10-12,https://www.sharesansar.com/newsdetail/nepse-the-game-of-narrative-2023-10-12,NEPSE,Neutral,0.0,0.0,1.0,0.0,1896.18,1896.18,1896.18,1896.18,1700129815,-1.2
"NEPSE Gains 0.27% While Volume Stood at Rs. 1.08 Arba; Three Scrips Hit Positive Circuit",nepse-gains-027-while-volume-stood-at-rs-108-arba-three-scrips-hit-positive-circuit-2023-10-11,2023-10-11,https://www.sharesansar.com/newsdetail/nepse-gains-027-while-volume-stood-at-rs-108-arba-three-scrips-hit-positive-circuit-2023-10-11,NEPSE,Positive,0.7184,0.316,0.684,0.0,1890.04,1890.04,1890.04,1890.04,1088547980.13,0.27
"NEPSE Falls Back To 1800 Levels After Double Digit Loss of 19.06 Points: All Sector Closed Red",nepse-falls-back-to-1800-levels-after-double-digit-loss-of-1906-points-all-sector-closed-red-2023-10-10,2023-10-10,https://www.sharesansar.com/newsdetail/nepse-falls-back-to-1800-levels-after-double-digit-loss-of-1906-points-all-sector-closed-red-2023-10-10,NEPSE,Negative,-0.3182,0.0,0.874,0.126,1908.29,1908.29,1908.29,1908.29,1283182145.32,-0.99
"NEPSE Index Plummets by 48.25 Points in Last Working Two Days; NABIL Sees Highest Turnover",nepse-index-plummets-by-4825-points-in-last-working-two-days-nabil-sees-highest-turnover-2023-10-09,2023-10-09,https://www.sharesansar.com/newsdetail/nepse-index-plummets-by-4825-points-in-last-working-two-days-nabil-sees-highest-turnover-2023-10-09,NEPSE,Neutral,0.0,0.0,1.0,0.0,1919.97,1919.97,1919.97,1919.97,1170172722.08,-0.65
"NEPSE Trips Down Painful 35.67 Points While Market Cap Declined to Rs. 29.30 Kharba: Hydropower Index Lost Highest",nepse-trips-down-painful-3567-points-while-market-cap-declined-to-rs-2930-kharba-hydropower-index-lost-highest-2023-10-08,2023-10-08,https://www.sharesansar.com/newsdetail/nepse-trips-down-painful-3567-points-while-market-cap-declined-to-rs-2930-kharba-hydropower-index-lost-highest-2023-10-08,NEPSE,Negative,-0.6369,0.0,0.755,0.245,1963.8,1963.8,1963.8,1963.8,1801766294.08,-1.82
"New Broker Companies Organize Walkathon from Bhrikutimandap to Basantapur to Observe World Investors Week 2023",new-broker-companies-organize-walkathon-from-bhrikutimandap-to-basantapur-to-observe-world-investors-week-2023-2023-10-08,2023-10-08,https://www.sharesansar.com/newsdetail/new-broker-companies-organize-walkathon-from-bhrikutimandap-to-basantapur-to-observe-world-investors-week-2023-2023-10-08,NEPSE,Neutral,0.0,0.0,1.0,0.0,1963.8,1963.8,1963.8,1963.8,1801766294.08,-1.82
"NEPSE Lost 2.36% This Week (Weekly Summary Of NEPSE With Technical Analysis, Sector Comparison And Major Highlights)",nepse-lost-236-this-week-weekly-summary-of-nepse-with-technical-analysis-sector-comparison-and-major-highlights-2023-10-06,2023-10-06,https://www.sharesansar.com/newsdetail/nepse-lost-236-this-week-weekly-summary-of-nepse-with-technical-analysis-sector-comparison-and-major-highlights-2023-10-06,NEPSE,Negative,-0.3182,0.0,0.874,0.126,1967.58,1967.58,1967.58,1967.58,1106519418.2,-0.56
"NEPSE Index Slumps by 11.04 Points on the Last Trading Day of the Week",nepse-index-slumps-by-1104-points-on-the-last-trading-day-of-the-week-2023-10-05,2023-10-05,https://www.sharesansar.com/newsdetail/nepse-index-slumps-by-1104-points-on-the-last-trading-day-of-the-week-2023-10-05,NEPSE,Neutral,0.0,0.0,1.0,0.0,1967.58,1967.58,1967.58,1967.58,1106519418.2,-0.56
"NEPSE Index Surges 0.47% in Today's Trading Session: Hotel and Tourism Sector Gain Highest",nepse-index-surges-047-in-todays-trading-session-hotel-and-tourism-sector-gain-highest-2023-10-04,2023-10-04,https://www.sharesansar.com/newsdetail/nepse-index-surges-047-in-todays-trading-session-hotel-and-tourism-sector-gain-highest-2023-10-04,NEPSE,Positive,0.5267,0.207,0.793,0.0,1958.87,1958.87,1958.87,1958.87,1189931385.37,0.47
"NEPSE Down by 17.56 points  To Close at 1,958.72 Levels: CLI sees Highest Turnover Among All Scrips",nepse-down-by-1756-points-to-close-at-195872-levels-cli-sees-highest-turnover-among-all-scrips-2023-10-03,2023-10-03,https://www.sharesansar.com/newsdetail/nepse-down-by-1756-points-to-close-at-195872-levels-cli-sees-highest-turnover-among-all-scrips-2023-10-03,NEPSE,Neutral,0.0,0.0,1.0,0.0,1977.83,1977.83,1977.83,1977.83,1199101324.81,-0.88
"NEPSE Closed With 0.26% Gain: Total Turnover Stood Rs 1.73 Arba",nepse-closed-with-026-gain-total-turnover-stood-rs-173-arba-2023-10-02,2023-10-02,https://www.sharesansar.com/newsdetail/nepse-closed-with-026-gain-total-turnover-stood-rs-173-arba-2023-10-02,NEPSE,Positive,0.5267,0.254,0.746,0.0,1970.28,1970.28,1970.28,1970.28,1737314092.32,0.26
"Key Considerations for Stock Market Investing: A Comprehensive Guide",key-considerations-for-stock-market-investing-a-comprehensive-guide-2023-10-02,2023-10-02,https://www.sharesansar.com/newsdetail/key-considerations-for-stock-market-investing-a-comprehensive-guide-2023-10-02,NEPSE,Positive,0.25,0.222,0.778,0.0,1970.28,1970.28,1970.28,1970.28,1737314092.32,0.26
"NEPSE Lost 33.20 points In the First Trading Day of the Week: 6 Companies hit Negative Circuit",nepse-lost-3320-points-in-the-first-trading-day-of-the-week-6-companies-hit-negative-circuit-2023-10-01,2023-10-01,https://www.sharesansar.com/newsdetail/nepse-lost-3320-points-in-the-first-trading-day-of-the-week-6-companies-hit-negative-circuit-2023-10-01,NEPSE,Negative,-0.7184,0.0,0.7,0.3,2004.58,2004.58,2004.58,2004.58,1830486743.11,-1.65
"NEPSE Concludes This Week With 1.26% Loss and Turnover of Rs 7.80 Arba; Weekly Summary with Technical Analysis, Sector Comparison, Major Highlights, and More",nepse-concludes-this-week-with-126-loss-and-turnover-of-rs-780-arba-weekly-summary-with-technical-analysis-sector-comparison-major-highlights-and-more-2023-09-29,2023-09-29,https://www.sharesansar.com/newsdetail/nepse-concludes-this-week-with-126-loss-and-turnover-of-rs-780-arba-weekly-summary-with-technical-analysis-sector-comparison-major-highlights-and-more-2023-09-29,NEPSE,Negative,-0.3182,0.0,0.909,0.091,2023.52,2023.52,2023.52,2023.52,1814359022.2,-0.91
"NEPSE to Remain Closed Today, Govt Declares Public Holiday on The Occasion of Indra Jatra",nepse-to-remain-closed-today-govt-declares-public-holiday-on-the-occasion-of-indra-jatra-2023-09-27,2023-09-27,https://www.sharesansar.com/newsdetail/nepse-to-remain-closed-today-govt-declares-public-holiday-on-the-occasion-of-indra-jatra-2023-09-27,NEPSE,Positive,0.4019,0.162,0.838,0.0,2023.52,2023.52,2023.52,2023.52,1814359022.2,-0.91
"NEPSE Index Plummets Double-Digit While Market Capitalization Declined to Rs. 30.38 Kharba",nepse-index-plummets-double-digit-while-market-capitalization-declined-to-rs-3038-kharba-2023-09-27,2023-09-27,https://www.sharesansar.com/newsdetail/nepse-index-plummets-double-digit-while-market-capitalization-declined-to-rs-3038-kharba-2023-09-27,NEPSE,Neutral,0.0,0.0,1.0,0.0,2023.52,2023.52,2023.52,2023.52,1814359022.2,-0.91
"NEPSE Concluded Today's Trading Session With 0.92% Gain: Hydropower Sector Gain 3.09%",nepse-concluded-todays-trading-session-with-092-gain-hydropower-sector-gain-309-2023-09-26,2023-09-26,https://www.sharesansar.com/newsdetail/nepse-concluded-todays-trading-session-with-092-gain-hydropower-sector-gain-309-2023-09-26,NEPSE,Positive,0.7783,0.405,0.595,0.0,2006.64,2006.64,2006.64,2006.64,2093809518.54,0.92
"11 New Broker Companies to Commence Trading on Wednesday, Expanding NEPSE's Roster to 88",11-new-broker-companies-to-commence-trading-on-wednesday-expanding-nepses-roster-to-88-2023-09-26,2023-09-26,https://www.sharesansar.com/newsdetail/11-new-broker-companies-to-commence-trading-on-wednesday-expanding-nepses-roster-to-88-2023-09-26,NEPSE,Neutral,0.0,0.0,1.0,0.0,2006.64,2006.64,2006.64,2006.64,2093809518.54,0.92
"NEPSE Index Sees Modest Decline of 0.29%; Records Market Capitalization of Rs. 30.35 Kharba",nepse-index-sees-modest-decline-of-029-records-market-capitalization-of-rs-3035-kharba-2023-09-25,2023-09-25,https://www.sharesansar.com/newsdetail/nepse-index-sees-modest-decline-of-029-records-market-capitalization-of-rs-3035-kharba-2023-09-25,NEPSE,Neutral,0.0,0.0,1.0,0.0,2012.21,2012.21,2012.21,2012.21,1565573471.78,-0.29
